"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
4,0,0,2,0,0,3,2,0,0,0,0,0,0,0,4,15,15,704,87,"93_24",0.511,0.552,0,"1,4,5,6,11"
