"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
2,0,1,1,0,0,1,2,0,0,0,0,2,0,0,6,15,15,3968,61,"93_24",0.662,0.722,0,"7,10,24,39,47,65,66,83,84,85,86,104"
