"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
20,1,6,31,0,1,29,29,1,0,1,1,17,9,1,13,160,15,3392,90,"93_24",0.683,0.726,0,"16,29,30,47,49,52,73,86,93"
