"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
2,0,0,1,0,0,6,0,0,0,0,0,1,0,0,4,14,15,3328,237,"93_24",0.622,0.696,0,"20,39,43,49"
