"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
1,0,0,0,1,0,22,22,0,0,0,1,0,0,0,5,52,15,3776,287,"93_24",0.673,0.743,0,"64,100"
