"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,6,13,15,2720,288,"93_24",0.633,0.663,0,"17,31,47,50,51,52,65"
