"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
2,0,1,29,0,0,1,1,1,0,0,0,4,1,0,8,48,15,1280,48,"93_24",0.546,0.578,0,"1,15"
