"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
9,0,5,32,0,1,58,22,1,0,0,1,7,1,1,11,149,15,5280,97,"93_24",0.646,0.686,0,"18,57,85,89,112,114,123,128,137,146,163"
