"beta","deviance","lambda","log.lik","phi","pj","psi_s","psi_w","sig.alpha","sig.e","sig.eps","sig.zeta","stt_s","stt_w","tau.jump","nc_pars","nc_obs","npars","nobs","sp","years","Tmean","Tsd","Tdiff","large_ci"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1632,4,"93_24",0.652,0.651,0,"21"
